tmdb_id,imdb_id,name,country,origin_country,year,first_air_date,original_language,averageRating,numVotes,weighted_rating,vote_average_tmdb,vote_count_tmdb,popularity
384,tt0101084,Doug,US,US,1991,1991-08-18,en,7.4,21282,7.394388720416909,7.252,242,11.9741
20942,tt1259299,G.I. Joe: Resolute,US,US,2009,2009-04-17,en,7.5,1122,7.393819425475398,7.8,8,1.256
2153,tt0169414,Arthur,US,"US,CA",1996,1996-10-07,en,7.4,17729,7.393295030342921,7.016,184,12.4269
3511,tt0221751,"God, the Devil and Bob",US,US,2000,2000-03-09,en,7.5,1099,7.392292125153906,7.4,23,2.8885
2022,tt0398417,The Batman,US,US,2004,2004-09-11,en,7.4,15195,7.392212494942409,8.037,501,16.8751
2,tt0210413,Clerks,US,US,2000,2000-05-31,en,7.4,13509,7.39127525934193,7.2,122,4.35
652,tt0306274,"What's New, Scooby-Doo?",US,US,2002,2002-09-14,en,7.4,13236,7.391101857026872,7.842,691,16.8564
41988,tt1701982,Good Vibes,US,US,2011,2011-10-27,en,7.5,1072,7.39044218073861,7.2,8,2.1134
103786,tt10611608,The Cuphead Show!,US,US,2022,2022-02-18,en,7.4,11804,7.390066247409063,8.0,377,8.487
15804,tt1213218,Batman: The Brave and the Bold,US,US,2008,2008-11-14,en,7.4,11389,7.389719497697124,7.6,279,17.0086
79356,tt8036272,Tuca & Bertie,US,US,2019,2019-05-03,en,7.4,9251,7.387465399253524,6.898,142,2.9635
679,tt0386993,Xiaolin Showdown,US,US,2003,2003-11-01,en,7.4,8370,7.386220418051984,7.972,231,9.2716
1487,tt0247729,Static Shock,US,US,2000,2000-09-23,en,7.4,7741,7.385168681970768,7.98,228,11.2986
45013,tt2252938,Wander Over Yonder,US,US,2013,2013-09-13,en,7.4,5435,7.3794060839294175,7.465,100,12.7544
676,tt0780438,Tom and Jerry Tales,US,US,2006,2006-09-23,en,7.4,4414,7.375127209629854,7.784,148,7.0706
234721,tt27052533,Masters of the Universe: Revolution,US,US,2024,2024-01-25,en,7.4,3993,7.372796596510372,7.823,93,8.787
3127,tt0090461,Jem,US,US,1985,1985-10-06,en,7.4,3573,7.369991433371249,7.4,53,4.4062
322043,tt0243694,Digimon Adventure 02,US,US,2000,2000-08-19,es,7.4,2682,7.361588657486202,0.0,0,0.1883
1890,tt0190198,Roughnecks: Starship Troopers Chronicles,US,US,1999,1999-08-30,en,7.4,2444,7.358483392704177,7.12,25,12.2398
92649,tt10684374,The Ghost and Molly McGee,US,US,2021,2021-10-01,en,7.4,2417,7.358099111457352,8.087,46,11.112
6460,tt0179558,The Busy World of Richard Scarry,US,US,1994,1994-03-09,en,7.4,2356,7.357204169510188,7.683,30,6.3385
5024,tt0865856,VeggieTales,US,US,1993,1993-12-23,en,7.4,2258,7.355683505482631,7.4,30,3.5595
92788,tt8041658,Marvel's Moon Girl and Devil Dinosaur,US,US,2023,2023-02-10,en,7.4,2233,7.355278122254335,7.5,38,9.816
6670,tt0084996,The Charlie Brown and Snoopy Show,US,US,1983,1983-09-17,en,7.4,2101,7.353008499854324,7.64,146,2.9707
4314,tt0291672,Time Squad,US,US,2001,2001-06-08,en,7.4,1939,7.349887293202582,6.0,42,5.2562
40050,tt2014553,Daniel Tiger's Neighborhood,US,US,2012,2012-09-03,en,7.4,1777,7.346321962284189,7.076,33,12.2749
3578,tt0061262,The Herculoids,US,US,1967,1967-09-09,en,7.4,1513,7.339282219632934,7.446,28,1.9232
138600,tt15977708,Saturday Morning All Star Hits!,US,US,2021,2021-12-10,en,7.4,1399,7.335637234397628,5.8,20,3.2089
2826,tt0433286,Dragon Booster,US,"US,CA",2004,2004-10-23,en,7.4,1277,7.331218406370904,6.588,17,4.4791
63722,tt4855868,LEGO Star Wars: Droid Tales,US,US,2015,2015-10-05,en,7.4,1249,7.330117271652999,6.6,48,3.0633
23936,tt0132666,The Wonderful World of Disney,US,US,1997,1997-09-28,en,7.4,1130,7.325015403755273,6.8,28,8.8913
91363,tt10168312,What If...?,US,US,2021,2021-08-11,en,7.3,160759,7.299552118691801,8.049,4633,24.7355
607,tt0175058,The Powerpuff Girls,US,US,1998,1998-11-18,en,7.3,52578,7.298639268776538,7.5,1003,30.6255
2345,tt0278866,Kim Possible,US,US,2002,2002-06-07,en,7.3,36190,7.298031482914175,7.517,561,27.6661
261579,tt33204697,Secret Level,US,US,2024,2024-12-10,en,7.3,31799,7.297763866005792,7.423,539,9.7674
44169,tt2022713,Brickleberry,US,US,2012,2012-09-25,en,7.3,19373,7.296365677457913,7.194,253,5.9358
2745,tt0105935,Aladdin,US,US,1994,1994-02-06,en,7.3,14317,7.295125538781203,6.977,370,14.9419
61593,tt2950342,Mr. Pickles,US,US,2014,2014-09-21,en,7.3,11407,7.293934249443277,8.147,847,6.964
4288,tt0096543,Beetlejuice,US,US,1989,1989-09-09,en,7.3,9032,7.292422902656431,7.6,198,7.5346
4956,tt0118984,Dilbert,US,US,1999,1999-01-25,en,7.3,6155,7.289147273947573,6.764,72,6.9302
41676,tt2329077,Beware the Batman,US,US,2013,2013-07-13,en,7.3,5075,7.287044862443246,7.2,94,6.4922
65228,tt4953128,Animals.,US,US,2016,2016-02-05,en,7.3,4680,7.2860569706797484,6.286,77,4.8372
1482,tt0061301,Spider-Man,US,US,1967,1967-09-09,en,7.3,4643,7.285956661116294,7.778,218,6.6338
134297,tt15475608,Olaf Presents,US,US,2021,2021-11-12,en,7.3,4206,7.284652594160879,7.186,312,2.0701
1069,tt0088628,The 13 Ghosts of Scooby-Doo,US,US,1985,1985-09-07,en,7.3,3808,7.283234704763485,7.9,237,2.9772
12504,tt0090520,SilverHawks,US,US,1986,1986-09-08,en,7.3,3775,7.283105288449379,8.167,342,4.5548
88367,tt8456094,Scooby-Doo and Guess Who?,US,US,2019,2019-06-27,en,7.3,2823,7.278265154415014,7.966,248,8.892
42370,tt2122954,Unsupervised,US,US,2012,2012-01-19,en,7.3,2769,7.277906120563198,6.7,26,3.0565
6592,tt0111948,Earthworm Jim,US,US,1995,1995-09-09,en,7.3,2483,7.275787833765033,7.3,32,2.9853
49008,tt2497834,Axe Cop,US,US,2013,2013-07-21,en,7.3,2395,7.275051850819032,7.3,50,2.8859
133355,tt2386826,A Tale Dark & Grimm,US,US,2021,2021-10-08,en,7.3,2255,7.273784068283519,7.027,37,3.7556
23652,tt0062543,The Banana Splits Adventure Hour,US,US,1968,1968-09-07,en,7.3,2171,7.272959606185359,7.4,28,2.1763
87491,tt9628244,DC Super Hero Girls,US,US,2019,2019-03-08,en,7.3,2107,7.27229578370583,7.904,183,7.2567
1072,tt0181941,Scooby's All-Stars,US,US,1977,1977-09-10,en,7.3,1900,7.269906295050457,8.12,133,5.8217
157221,tt13433814,My Dad the Bounty Hunter,US,US,2023,2023-02-09,en,7.3,1898,7.269881196047163,8.3,58,5.7948
106925,tt12058366,YOLO,US,US,2020,2020-04-01,en,7.3,1718,7.267436928819249,6.828,29,2.602
66837,tt5459566,LEGO Star Wars: The Freemaker Adventures,US,US,2016,2016-06-20,en,7.3,1709,7.267304258995516,6.842,57,7.3764
29200,tt0337762,G.I. Joe: A Real American Hero,US,US,1983,1983-09-12,en,7.3,1663,7.2666089265469695,7.598,82,14.9049
2590,tt0420939,Stroker and Hoop,US,US,2004,2004-08-01,en,7.3,1395,7.261886600591607,5.739,23,2.866
521,tt0496195,Fetch! with Ruff Ruffman,US,US,2006,2006-05-29,en,7.3,1179,7.256983387802915,8.0,13,1.4677
11092,tt0092323,Bionic Six,US,US,1987,1987-04-19,en,7.3,1046,7.2532827348778115,6.864,22,3.9592
73021,tt5363918,Disenchantment,US,US,2018,2018-08-17,en,7.2,80350,7.199725109562413,7.406,1305,11.8585
2405,tt0118360,Johnny Bravo,US,US,1997,1997-07-07,en,7.2,42350,7.19948133274495,7.286,641,26.2674
2660,tt0312109,Codename: Kids Next Door,US,US,2002,2002-12-06,en,7.2,24850,7.199123278426868,8.16,780,0.9625
5687,tt0081933,The Smurfs,US,US,1981,1981-09-12,en,7.2,23595,7.199077613949828,7.006,569,27.6304
2309,tt0366005,Danny Phantom,US,US,2004,2004-04-03,en,7.2,23415,7.199070671466489,8.308,1166,14.2159
125909,tt14681596,Batman: Caped Crusader,US,US,2024,2024-08-01,en,7.2,16681,7.19870642617549,7.228,252,9.7496
34391,tt1722512,Marvel's Ultimate Spider-Man,US,US,2012,2012-04-01,en,7.2,16598,7.198700146690906,7.7,1040,14.1856
4606,tt0094469,Garfield and Friends,US,US,1988,1988-09-17,en,7.2,15023,7.198568260524454,7.3,396,24.9205
2429,tt0108684,Aaahh!!! Real Monsters,US,US,1994,1994-10-29,en,7.2,13402,7.198401316941527,7.785,426,12.3821
97333,tt10625492,Twilight of the Gods,US,US,2024,2024-09-19,en,7.2,11156,7.198093265967836,7.611,153,5.4975
114466,tt13622958,Baymax!,US,US,2022,2022-06-29,en,7.2,9601,7.1977997335037225,7.484,279,4.1615
1992,tt0069637,Star Trek,US,US,1973,1973-09-08,en,7.2,9327,7.197738384870369,6.797,172,4.3956
238151,tt29629770,Carol & the End of the World,US,US,2023,2023-12-15,en,7.2,7369,7.197175639613813,7.362,98,5.6951
1767,tt0103373,Bobby's World,US,US,1990,1990-09-08,en,7.2,5452,7.196265979187012,6.967,165,7.6341
47480,tt3559124,The Tom and Jerry Show,US,US,2014,2014-04-09,en,7.2,5410,7.196239442998493,7.259,114,32.0277
936,tt0069641,Super Friends,US,US,1973,1973-09-08,en,7.2,5129,7.1960517157791966,7.66,147,10.7369
656,tt0449545,Curious George,US,US,2006,2006-09-04,en,7.2,5019,7.1959730219462035,7.218,133,22.9755
128255,tt9789660,Transformers: War for Cybertron: Kingdom,US,US,2021,2021-07-29,en,7.2,4699,7.195725160246412,7.795,100,1.3517
299141,tt9730966,Apex Legends,US,US,2019,2019-02-04,en,7.2,4391,7.195455961586813,5.3,3,4.2226
115577,tt13961348,Sonic Prime,US,US,2022,2022-12-15,en,7.2,4351,7.195418492706885,8.25,537,8.3435
63181,tt4176370,Marvel's Guardians of the Galaxy,US,US,2015,2015-09-05,en,7.2,3913,7.1949637679857465,7.2,89,10.6233
3370,tt0103408,Eek! The Cat,US,US,1992,1992-09-11,en,7.2,3569,7.194537996589111,6.918,140,6.902
64016,tt0086767,The New Scooby-Doo Mysteries,US,US,1984,1984-09-08,en,7.2,3331,7.194198670874732,8.4,108,1.9981
158307,tt18302114,Ice Age: Scrat Tales,US,US,2022,2022-04-13,en,7.2,3254,7.194079677176637,7.303,183,3.1805
68665,tt5515212,Big Hero 6 The Series,US,US,2017,2017-11-20,en,7.2,3134,7.1938841794499435,7.6,101,13.3866
200753,tt19853518,Kite Man: Hell Yeah!,US,US,2024,2024-07-18,en,7.2,3071,7.193776283427918,6.792,36,5.9552
4979,tt0060037,Underdog,US,US,1964,1964-10-03,en,7.2,2964,7.193584038141194,6.4,24,4.0295
13120,tt1068683,Code Monkeys,US,US,2007,2007-07-11,en,7.2,2917,7.193495788153672,7.3,26,1.9022
3303,tt0060026,Space Ghost and Dino Boy,US,US,1966,1966-09-10,en,7.2,2509,7.192613861123661,7.59,67,2.7118
3945,tt0167742,Where on Earth Is Carmen Sandiego?,US,US,1994,1994-02-05,en,7.2,2322,7.192124418186072,7.5,48,4.6938
92684,tt8914012,The Last Kids on Earth,US,US,2019,2019-09-17,en,7.2,2322,7.192124418186072,8.163,49,3.4801
128024,tt13373182,Unicorn: Warriors Eternal,US,US,2023,2023-05-05,en,7.2,2301,7.192065372410245,7.26,52,3.362
82747,tt8271176,Kung Fu Panda: The Paws of Destiny,US,US,2018,2018-11-15,en,7.2,1961,7.190969162178422,7.2,879,3.7397
2844,tt0273345,Fraggle Rock: The Animated Series,US,US,1987,1987-09-12,en,7.2,1919,7.19081236383675,7.196,28,2.2321
31749,tt0062544,The Adventures of Batman,US,US,1968,1968-09-14,en,7.2,1876,7.190646089276556,7.356,45,3.0834
1679,tt0092469,The Tracey Ullman Show,US,US,1987,1987-04-05,en,7.2,1807,7.190366323416167,7.091,22,6.6966
28104,tt2818496,The Awesomes,US,US,2013,2013-08-01,en,7.2,1748,7.190113482260274,6.9,16,2.2382
229544,tt28230655,Among Us,US,US,2026,2026-06-05,en,7.2,1547,7.189142700596529,8.886,83,44.1684
135805,tt14330440,Tuttle Twins,US,US,2021,2021-10-13,en,7.2,1334,7.187881738343019,8.6,8,1.7393
33163,tt1705038,G.I. Joe: Renegades,US,US,2010,2010-11-26,en,7.2,1314,7.187748130165985,7.2,15,4.8794
136752,tt14906826,Dogs in Space,US,US,2021,2021-11-18,en,7.2,1072,7.185862028066856,7.6,65,4.7327
4064,tt0204777,The Secret Files of the Spy Dogs,US,US,1998,1998-09-12,en,7.1,1019,7.1182851271369945,6.947,19,3.385
31548,tt1535715,Mary Shelley's Frankenhole,US,US,2010,2010-06-28,en,7.1,1092,7.117446675955462,7.429,14,1.7613
111474,tt9165438,Gabby's Dollhouse,US,US,2021,2021-01-05,en,7.1,1123,7.11711343691996,7.9,102,12.8539
65018,tt3042900,Lucas Bros. Moving Co.,US,US,2013,2013-11-23,en,7.1,1126,7.117081862313097,6.0,4,1.669
117657,tt2047677,Astonishing X-Men,US,US,2009,2009-10-28,en,7.1,1131,7.1170294960889615,5.765,17,1.8484
79203,tt3215888,Superman: Red Son,US,US,2009,2009-07-24,en,7.1,1278,7.115621545624912,8.2,4,0.3743
114481,tt13623772,Iwájú,US,US,2024,2024-02-28,en,7.1,1362,7.114916814243338,6.8,52,1.2371
207613,tt0279588,The Porky Pig Show,US,US,1964,1964-09-20,en,7.1,1446,7.114272922981036,7.125,8,0.0523
2545,tt0094449,Dino-Riders,US,US,1988,1988-10-01,en,7.1,1591,7.11328316983314,6.821,28,2.0682
14511,tt1128052,WordGirl,US,US,2007,2007-09-07,en,7.1,1694,7.112659575260299,6.684,19,18.2757
86233,tt7945066,gen:LOCK,US,US,2019,2019-01-26,en,7.1,1854,7.111799111351358,6.951,41,2.8221
14675,tt0206500,The New Adventures of Jonny Quest,US,US,1986,1986-09-14,en,7.1,1992,7.111145709518899,7.6,23,1.4028
93953,tt10106108,Seis Manos,US,US,2019,2019-10-03,en,7.1,2218,7.1102189507435964,6.605,57,1.9749
253760,tt32306451,LEGO Star Wars: Rebuild the Galaxy,US,US,2024,2024-09-13,en,7.1,2459,7.1093866536401125,6.8,34,3.6957
62487,tt3219170,Harvey Beaks,US,US,2015,2015-03-28,en,7.1,2588,7.108994529831961,6.462,26,6.3498
39680,tt2058221,"China, IL",US,US,2011,2011-10-02,en,7.1,2726,7.108609766931523,6.862,29,4.1899
61751,tt3807022,All Hail King Julien,US,US,2014,2014-12-19,en,7.1,2922,7.1081166300762995,6.8,101,15.9353
5172,tt0127471,BraveStarr,US,US,1987,1987-09-14,en,7.1,3517,7.10691439086908,8.083,150,6.1729
10097,tt0063889,Dastardly and Muttley in Their Flying Machines,US,US,1969,1969-09-13,en,7.1,4265,7.105828983865917,7.041,86,8.6566
4568,tt0128890,Pepper Ann,US,US,1997,1997-09-13,en,7.1,4438,7.105624768756804,7.043,47,13.2261
481,tt0297512,The Brak Show,US,US,2000,2000-12-21,en,7.1,4447,7.105614535702666,7.524,42,2.0657
1269,tt0083481,Spider-Man and His Amazing Friends,US,US,1981,1981-09-12,en,7.1,4620,7.105424825804901,7.471,256,3.467
1916,tt0105928,2 Stupid Dogs,US,US,1993,1993-09-05,en,7.1,4926,7.105118892023792,7.059,68,5.2832
4232,tt0054572,Top Cat,US,US,1961,1961-09-27,en,7.1,8745,7.103004338358151,7.525,366,5.3113
288055,tt36414431,Star Wars: Tales of the Underworld,US,US,2025,2025-05-04,en,7.1,10042,7.102634709554269,7.3,121,3.7161
2568,tt0219446,The Oblongs,US,US,2001,2001-04-01,en,7.1,10213,7.102592654543182,7.3,73,4.5412
94252,tt11092142,Human Resources,US,US,2022,2022-03-18,en,7.1,12358,7.102160142177717,6.559,144,5.5163
3579,tt0131664,The Angry Beavers,US,US,1997,1997-04-19,en,7.1,17034,7.101584071411035,6.96,253,12.5401
4336,tt0386180,Drawn Together,US,US,2004,2004-10-27,en,7.1,22855,7.101189257466115,8.185,1344,13.5948
10786,tt0060012,The New Adventures of Superman,US,US,1966,1966-09-10,en,7.0,1103,7.048518470443603,6.182,22,2.7613
10223,tt0213370,Superman,US,US,1988,1988-09-17,en,7.0,1244,7.0445958188767746,7.1,29,5.3351
106480,tt12779780,Fena: Pirate Princess,US,US,2021,2021-08-15,en,7.0,1281,7.043669347625545,7.305,64,9.5322
61513,tt3014650,LEGO Star Wars: The Yoda Chronicles,US,US,2013,2013-05-29,en,7.0,1356,7.04190469187559,6.2,44,4.826
2280,tt0108799,The Head,US,US,1994,1994-12-19,en,7.0,1480,7.039280357636917,7.227,22,1.2275
4265,tt0163438,C.O.P.S.,US,US,1988,1988-10-05,en,7.0,1713,7.035144648947625,7.0,13,3.7001
4028,tt0775372,Legion of Super Heroes,US,US,2006,2006-09-23,en,7.0,1956,7.031667389300121,7.674,43,5.445
14759,tt0877512,Yo Gabba Gabba!,US,US,2007,2007-08-20,en,7.0,2128,7.0295947900004165,7.125,24,4.9149
306971,tt0064033,The Ant and the Aardvark,US,US,1969,1969-03-05,en,7.0,2145,7.029404577739545,7.3,3,0.3281
14396,tt0098762,The Adventures of Super Mario Bros. 3,US,US,1990,1990-09-08,en,7.0,2194,7.028869750601743,7.575,465,4.2676
12925,tt0222517,The Addams Family,US,US,1992,1992-09-12,en,7.0,3012,7.022145531925141,6.8,146,4.0665
14636,tt1291662,The Secret Saturdays,US,US,2008,2008-10-03,en,7.0,3268,7.020640952261437,6.898,59,3.854
1130,tt0203268,Silver Surfer,US,US,1998,1998-02-07,en,7.0,3338,7.0202644888278,7.3,97,2.9956
1886,tt0386986,Tutenstein,US,US,2003,2003-11-01,en,7.0,3538,7.019260799435635,6.8,55,2.9905
15520,tt0190897,The All-New Popeye Hour,US,US,1978,1978-09-09,en,7.0,3755,7.018278521297555,6.854,48,4.1297
127372,tt14837566,Captain Laserhawk: A Blood Dragon Remix,US,US,2023,2023-10-19,en,7.0,4211,7.016509256659116,7.639,104,2.177
3320,tt0147752,Biker Mice from Mars,US,US,1993,1993-09-18,en,7.0,5354,7.01328580596534,6.3,69,6.662
94924,tt9310336,Trese,US,US,2021,2021-06-11,en,7.0,5583,7.012785649863734,7.258,194,3.7249
125392,tt12198014,Little Demon,US,US,2022,2022-08-25,en,7.0,5688,7.012568698791386,7.465,101,2.7305
9867,tt0112186,The Sylvester & Tweety Mysteries,US,US,1995,1995-09-09,en,7.0,5799,7.012347215132735,6.523,111,8.0996
112162,tt9288848,Pacific Rim: The Black,US,US,2021,2021-03-04,en,7.0,6902,7.010507309932598,8.2,454,5.7306
93221,tt9140632,The Great North,US,US,2021,2021-01-03,en,7.0,7467,7.009762157414472,6.9,82,15.2261
202284,tt28480255,Ninja Kamui,US,US,2024,2024-02-11,en,7.0,8479,7.00866188975622,8.2,347,15.8644
39898,tt1545214,Kung Fu Panda: Legends of Awesomeness,US,US,2011,2011-09-19,en,7.0,8966,7.00821625904512,7.383,210,13.9032
59427,tt2455546,Marvel's Avengers,US,US,2013,2013-05-26,en,7.0,9392,7.007862425002133,7.5,681,15.8667
90461,tt8610082,Monsters at Work,US,US,2021,2021-07-07,en,7.0,10874,7.006837973283023,7.2,1406,11.3256
4429,tt0112197,Timon and Pumbaa,US,US,1995,1995-09-08,en,7.0,12327,7.006063390357925,7.2,661,18.179
251091,tt32019314,Star Wars: Tales of the Empire,US,US,2024,2024-05-04,en,7.0,17779,7.004254888567268,7.349,219,5.0885
1126,tt0770762,Happy Tree Friends,US,US,1999,1999-12-24,en,7.0,19258,7.003936385672695,7.784,649,10.9889
138505,tt16027014,Marvel Zombies,US,US,2025,2025-09-24,en,7.0,23815,7.003198647259762,7.259,357,8.7619
2362,tt0055683,The Jetsons,US,US,1962,1962-09-23,en,7.0,26419,7.002889227241766,7.329,504,9.3683
11844,tt0078662,Flash Gordon,US,US,1979,1979-09-08,en,6.9,1188,6.975696154100175,7.033,29,2.5331
1903,tt0497578,Action Man: A.T.O.M.,US,"US,FR",2005,2005-08-27,en,6.9,1230,6.9738584440006335,6.3,23,5.9105
153268,tt11237876,Supernatural Academy,US,US,2022,2022-01-20,en,6.9,1234,6.973688066967183,7.8,29,2.886
4508,tt0260662,The Zeta Project,US,US,2001,2001-01-27,en,6.9,1362,6.968622507046776,7.6,30,6.7029
231394,tt28521741,Tales of the Teenage Mutant Ninja Turtles,US,US,2024,2024-08-08,en,6.9,1642,6.95965224468772,7.7,34,3.0956
4684,tt0306371,Ozzy & Drix,US,US,2002,2002-09-14,en,6.9,1671,6.958855415993136,8.085,65,5.5163
572,tt0174422,Rainbow Brite,US,"US,FR,JP",1984,1984-12-13,en,6.9,1691,6.958318168927931,6.5,14,2.399
1794,tt0138230,Defenders of the Earth,US,US,1986,1986-09-08,en,6.9,1797,6.955626951728819,7.632,95,3.6774
4230,tt0191715,PB&J Otter,US,US,1998,1998-03-15,en,6.9,1820,6.955075477638403,7.105,19,4.2781
1477,tt0260653,Sheep in the Big City,US,US,2000,2000-11-04,en,6.9,1870,6.95391354773042,6.6,45,4.0102
14693,tt0108895,The Pink Panther,US,US,1993,1993-09-12,en,6.9,2061,6.949892662288597,6.946,84,7.3542
126726,tt27507828,Fired on Mars,US,US,2023,2023-04-20,en,6.9,2263,6.94624506265693,7.067,30,3.8749
63777,tt3906560,Moonbeam City,US,US,2015,2015-09-16,en,6.9,2520,6.942309638450694,5.795,39,2.0065
62486,tt3293184,Penn Zero: Part-Time Hero,US,US,2014,2014-12-05,en,6.9,2528,6.94219785605056,7.2,16,9.8998
233851,tt0400231,The World of Stainboy,US,US,2000,2000-09-28,en,6.9,2625,6.940888034598751,7.7,3,0.6998
4793,tt0121932,Extreme Ghostbusters,US,US,1997,1997-09-01,en,6.9,3612,6.931073713064469,6.69,71,4.3115
72468,tt6965802,OK K.O.! Let's Be Heroes,US,US,2017,2017-08-01,en,6.9,4088,6.927849849198147,8.011,87,6.1481
62125,tt4406248,Vixen,US,US,2015,2015-08-25,en,6.9,4135,6.92756744511782,6.9,129,2.7737
10318,tt0233033,The Berenstain Bears,US,US,1985,1985-09-14,en,6.9,4158,6.927431324199462,7.455,44,2.9551
10106,tt0070996,Hong Kong Phooey,US,US,1974,1974-09-07,en,6.9,4387,6.926145919402721,6.457,81,3.113
98198,tt8129006,Central Park,US,US,2020,2020-05-29,en,6.9,4707,6.92453910276956,6.298,84,6.1157
46928,tt2136138,Sofia the First,US,US,2013,2013-01-11,en,6.9,4992,6.923265678827585,7.19,546,19.8951
114502,tt11981568,Cars on the Road,US,US,2022,2022-09-08,en,6.9,5192,6.922448191869483,7.426,303,6.7971
229153,tt12923792,Captain Fall,US,US,2023,2023-07-28,en,6.9,5905,6.919949275272614,6.591,66,4.0543
1664,tt0290983,Spider-Man: The New Animated Series,US,"US,CA",2003,2003-07-11,en,6.9,6648,6.917875644672789,7.2,384,7.995
10821,tt0163929,Blue's Clues,US,US,1996,1996-09-08,en,6.9,7557,6.915858893896127,7.689,267,7.5713
205214,tt14690802,Mech Cadets,US,US,2023,2023-08-10,en,6.8,1040,6.9154383818968155,7.1,31,2.596
1760,tt0235911,As Told by Ginger,US,US,2000,2000-10-25,en,6.9,7933,6.91515179747671,6.906,101,10.5696
62211,tt3232262,Sonic Boom,US,US,2014,2014-11-08,en,6.9,7982,6.9150642664608695,7.455,363,7.3932
90808,tt9860690,Gremlins: Secrets of the Mogwai,US,US,2023,2023-05-23,en,6.8,1090,6.9118082441013176,8.4,38,7.7956
68073,tt4859164,The Loud House,US,US,2016,2016-05-02,en,6.9,10457,6.9116615048025105,7.8,563,24.3688
2009,tt0244926,Rocket Power,US,US,1999,1999-08-16,en,6.9,11433,6.91070771039312,7.692,315,7.013
178,tt0318233,My Life as a Teenage Robot,US,US,2002,2002-10-18,en,6.9,11541,6.910611669140529,7.41,194,6.6923
2423,tt0208614,Celebrity Deathmatch,US,US,1998,1998-05-14,en,6.9,12547,6.909793447391822,7.475,399,3.798
239287,tt14153236,Terminator Zero,US,"US,JP",2024,2024-08-29,ja,6.9,13612,6.909054358568673,7.0,222,10.8835
9957,tt0112064,The Mask: Animated Series,US,US,1995,1995-08-12,en,6.9,14066,6.9087721480242426,7.169,515,7.1121
50035,tt3061050,Clarence,US,US,2014,2014-04-14,en,6.9,14187,6.9086998779955815,8.0,336,21.2844
4929,tt0181923,The Great Grape Ape Show,US,US,1975,1975-09-06,en,6.8,1267,6.9006084369672305,5.9,21,1.5264
13605,tt0381772,Jakers! The Adventures of Piggley Winks,US,US,2003,2003-09-07,en,6.8,1544,6.886974123346915,6.297,37,4.4353
80805,tt7741830,The Epic Tales of Captain Underpants,US,US,2018,2018-07-13,en,6.8,1590,6.885059860345022,7.5,75,7.4607
74317,tt7230846,No Activity,US,US,2017,2017-11-11,en,6.8,1723,6.879970808871388,6.704,27,5.4866
4246,tt0419322,Evil Con Carne,US,US,2003,2003-07-11,en,6.8,1806,6.877092414623198,6.724,29,4.5125
104127,tt8777690,Crossing Swords,US,US,2020,2020-06-12,en,6.8,1995,6.8712525483451286,6.0,42,3.4436
46698,tt2341339,Randy Cunningham: 9th Grade Ninja,US,US,2012,2012-08-13,en,6.8,2154,6.866983838779614,8.3,72,10.0313
3973,tt0081938,Spider-Man,US,US,1981,1981-09-12,en,6.8,2299,6.863513793540942,7.4,76,2.6649
110126,tt10814036,Agent Elvis,US,US,2023,2023-03-17,en,6.8,2930,6.8518294775863255,6.919,62,4.5852
10548,tt1055335,Transformers: Animated,US,US,2007,2007-12-26,en,6.8,3063,6.84989478195933,8.0,56,6.2624
11100,tt0177443,Godzilla: The Series,US,"US,JP",1998,1998-09-12,en,6.8,3252,6.847381425405409,7.95,151,5.5456
132559,tt15341442,The Croods: Family Tree,US,US,2021,2021-09-23,en,6.8,3730,6.842027212321772,7.2,758,7.1417
4590,tt0182621,The PJs,US,US,1999,1999-01-10,en,6.8,4413,6.836184634260349,6.898,49,6.0043
1029,tt0061237,Birdman and the Galaxy Trio,US,US,1967,1967-09-09,en,6.7,1195,6.834380594761708,7.41,78,2.6681
1153,tt0127385,Men in Black: The Series,US,US,1997,1997-10-11,en,6.8,4762,6.833784703177707,7.37,196,5.9164
218510,tt18566094,#1 Happy Family USA,US,US,2025,2025-04-17,en,6.7,1235,6.831282483066913,7.2,11,1.9858
66844,tt4798814,Son of Zorn,US,US,2016,2016-09-11,en,6.8,5194,6.831221480175816,6.06,67,1.9269
219532,tt19734104,Exploding Kittens,US,US,2024,2024-07-12,en,6.8,6201,6.826529638579479,7.549,103,2.8926
1634,tt0457246,Kappa Mikey,US,US,2006,2006-02-25,en,6.7,1316,6.825426821652586,6.5,16,3.0107
418,tt0094531,A Pup Named Scooby-Doo,US,US,1988,1988-09-10,en,6.8,6670,6.8247942968090785,7.5,289,4.6337
5154,tt0061256,George of the Jungle,US,US,1967,1967-01-01,en,6.7,1327,6.824671651954622,5.643,14,1.2966
2675,tt0103477,The Little Mermaid,US,US,1992,1992-09-12,en,6.8,6953,6.823852825455669,7.017,726,7.651
14755,tt0126171,She-Ra: Princess of Power,US,US,1985,1985-09-09,en,6.8,7277,6.822859085524121,7.6,222,6.6919
114463,tt13622956,Zootopia+,US,US,2022,2022-11-09,en,6.8,7320,6.822733389785307,7.088,301,5.9766
247246,tt31456372,The Fairly OddParents: A New Wish,US,US,2024,2024-05-17,en,6.7,1359,6.822525609532597,8.213,47,7.3709
17572,tt1600757,Kick Buttowski: Suburban Daredevil,US,US,2010,2010-02-13,en,6.8,8052,6.820787547722298,8.133,665,11.228
